collect_time,2149051_送风温度001,2149052_送风温度001,2149053_送风温度001,2149054_送风温度001,2149055_送风温度001,2149056_送风温度001,2149057_送风温度001,2149058_送风温度001,2149059_送风温度001,2149060_送风温度001,2149061_送风温度001,2149062_送风温度001,2149063_送风温度001,2149064_送风温度001,2149065_送风温度001,2149066_送风温度001,2149067_送风温度001,2149068_送风温度001,2149069_送风温度001,2149070_送风温度001,2157521_冷通道温度,2157522_冷通道温度,2157523_冷通道温度,2157524_冷通道温度,2157525_冷通道温度,2157526_冷通道温度,2157527_冷通道温度,2157528_冷通道温度,2157529_冷通道温度,2157530_冷通道温度,2157531_冷通道温度,2157532_冷通道温度,2157533_冷通道温度,2157534_冷通道温度,2157535_冷通道温度,2157536_冷通道温度,2157537_冷通道温度,2157538_冷通道温度
2023-05-30 09:12:10,24.8000011,23.9,23.8000011,24.5,24.6,23.7,23.8000011,23.8000011,24.0,24.7,25.1,23.9,24.0,23.8000011,24.2,23.9,23.7,23.9,23.9,24.4,23.9404716,23.8450813,23.5270958,23.4634972,23.9086723,25.24421,24.38565,23.9404716,24.1948624,23.6860847,23.4634972,24.44925,23.9404716,24.4810486,24.6718369,24.163063,24.4810486,24.6082382
2023-05-30 09:12:20,24.8000011,23.9,23.8000011,24.5,24.6,23.7,23.8000011,23.8000011,24.0,24.7,25.1,23.9,24.0,23.8000011,24.2,23.9,23.7,23.9,23.9,24.4,23.9404716,23.8450813,23.5270958,23.4952965,23.9086723,25.24421,24.38565,23.9404716,24.1948624,23.6860847,23.4634972,24.44925,23.9404716,24.4810486,24.6718369,24.163063,24.4810486,24.6082382
2023-05-30 09:12:30,24.8000011,23.9,23.8000011,24.5,24.6,23.7,23.8000011,23.8000011,24.0,24.7,25.1,23.9,24.0,23.8000011,24.2,23.9,23.7,23.9,23.9,24.4,23.9404716,23.8450813,23.5270958,23.4952965,23.9086723,25.24421,24.38565,23.9404716,24.1948624,23.6860847,23.4634972,24.44925,23.9404716,24.4810486,24.6718369,24.163063,24.4810486,24.6082382
2023-05-30 09:12:40,24.8000011,23.9,23.8000011,24.5,24.6,23.7,23.8000011,23.8000011,24.0,24.7,25.1,23.9,24.0,23.8000011,24.2,23.9,23.7,23.9,23.9,24.4,23.9404716,23.8450813,23.5270958,23.4952965,23.9086723,25.24421,24.38565,23.9404716,24.1948624,23.6860847,23.4634972,24.44925,23.9404716,24.4810486,24.6718369,24.163063,24.4810486,24.6082382
2023-05-30 09:12:50,24.8000011,23.9,23.8000011,24.5,24.6,23.7,23.8000011,23.8000011,23.9,24.7,25.1,23.9,24.0,23.8000011,24.2,23.9,23.7,23.9,23.9,24.4,23.9404716,23.8450813,23.5270958,23.4952965,23.9086723,25.24421,24.38565,23.9404716,24.1948624,23.6860847,23.4634972,24.44925,23.9404716,24.4810486,24.6718369,24.163063,24.4810486,24.6082382
2023-05-30 09:13:00,24.8000011,23.9,23.8000011,24.5,24.6,23.7,23.8000011,23.8000011,23.9,24.7,25.1,23.9,24.0,23.8000011,24.2,23.9,23.7,23.9,23.9,24.4,23.9404716,23.8450813,23.5270958,23.4952965,23.9086723,25.24421,24.41745,23.9404716,24.1948624,23.6860847,23.4634972,24.44925,23.9404716,24.4810486,24.6718369,24.163063,24.4810486,24.6082382
2023-05-30 09:13:10,24.8000011,23.9,23.8000011,24.5,24.6,23.7,23.8000011,23.8000011,23.9,24.7,25.1,23.9,24.0,23.7,24.2,23.9,23.7,23.9,23.9,24.5,23.9404716,23.8450813,23.5270958,23.4952965,23.9086723,25.24421,24.41745,23.9404716,24.1948624,23.6860847,23.4634972,24.44925,23.9404716,24.4810486,24.6400375,24.163063,24.4810486,24.6082382
2023-05-30 09:13:20,24.8000011,23.9,23.8000011,24.5,24.6,23.7,23.8000011,23.8000011,23.9,24.7,25.1,23.9,24.0,23.7,24.2,23.9,23.7,23.9,23.9,24.5,23.9404716,23.8450813,23.5270958,23.4952965,23.9086723,25.24421,24.41745,23.9404716,24.1948624,23.6860847,23.4634972,24.44925,23.9404716,24.4810486,24.6400375,24.1948624,24.4810486,24.6082382
2023-05-30 09:13:30,24.7,23.9,23.8000011,24.5,24.6,23.7,23.8000011,23.8000011,24.0,24.7,25.1,23.9,24.0,23.7,24.3000011,23.9,23.7,23.9,23.9,24.5,23.9404716,23.8450813,23.5270958,23.4952965,23.9086723,25.1806183,24.41745,23.9404716,24.163063,23.6860847,23.4634972,24.44925,23.9404716,24.4810486,24.6400375,24.1948624,24.4810486,24.6082382
2023-05-30 09:13:40,24.7,23.9,23.8000011,24.5,24.6,23.7,23.8000011,23.8000011,24.0,24.7,25.1,23.9,24.0,23.7,24.3000011,23.9,23.7,23.9,23.9,24.5,23.9404716,23.8450813,23.5270958,23.4952965,23.9086723,25.1806183,24.41745,23.9404716,24.163063,23.6860847,23.4634972,24.44925,23.9404716,24.5128479,24.6400375,24.1948624,24.4810486,24.6082382
2023-05-30 09:13:50,24.7,23.9,23.8000011,24.5,24.6,23.7,23.8000011,23.8000011,24.0,24.7,25.1,23.9,24.0,23.7,24.3000011,23.9,23.7,23.9,23.9,24.5,23.9404716,23.8450813,23.5270958,23.4952965,23.9404716,25.1806183,24.41745,23.9404716,24.163063,23.6860847,23.4634972,24.44925,23.9404716,24.5128479,24.6400375,24.1948624,24.4810486,24.6082382
2023-05-30 09:14:00,24.7,23.9,23.8000011,24.5,24.6,23.7,23.8000011,23.8000011,24.0,24.7,25.1,23.9,24.0,23.7,24.3000011,23.9,23.7,23.9,23.9,24.5,23.9404716,23.8450813,23.5270958,23.4952965,23.9404716,25.1806183,24.41745,23.9404716,24.163063,23.6860847,23.4634972,24.44925,23.9404716,24.5128479,24.6400375,24.1948624,24.4810486,24.6082382
2023-05-30 09:14:10,24.7,23.9,23.8000011,24.5,24.6,23.7,23.8000011,23.8000011,24.0,24.7,25.1,23.9,24.0,23.7,24.3000011,23.9,23.7,23.9,23.9,24.5,23.9404716,23.8450813,23.5270958,23.4952965,23.9404716,25.1806183,24.41745,23.9404716,24.163063,23.6860847,23.4634972,24.44925,23.9404716,24.5128479,24.6400375,24.1948624,24.4810486,24.6082382
2023-05-30 09:14:20,24.7,23.9,23.8000011,24.5,24.6,23.7,23.8000011,23.8000011,24.0,24.7,25.1,23.9,24.0,23.7,24.3000011,23.9,23.7,23.9,23.9,24.5,23.9404716,23.8450813,23.5270958,23.4952965,23.9404716,25.1806183,24.41745,23.9404716,24.163063,23.6860847,23.4634972,24.44925,23.9404716,24.5128479,24.6400375,24.1948624,24.4810486,24.6082382
2023-05-30 09:14:30,24.7,23.9,23.8000011,24.5,24.6,23.7,23.8000011,23.8000011,24.0,24.7,25.1,23.9,24.0,23.7,24.3000011,23.9,23.7,23.9,23.9,24.5,23.9404716,23.8450813,23.5270958,23.4952965,23.9404716,25.1806183,24.41745,23.9404716,24.163063,23.6860847,23.4634972,24.38565,23.9404716,24.5128479,24.6400375,24.1948624,24.4810486,24.6082382
2023-05-30 09:14:40,24.7,23.9,23.8000011,24.5,24.6,23.7,23.8000011,23.8000011,24.0,24.7,25.1,23.9,24.0,23.7,24.2,23.9,23.7,23.9,23.9,24.5,23.9404716,23.8450813,23.5270958,23.4952965,23.9404716,25.1806183,24.38565,23.9086723,24.163063,23.6860847,23.4634972,24.38565,23.9404716,24.5128479,24.6400375,24.1948624,24.4810486,24.6082382
2023-05-30 09:14:50,24.7,23.9,23.8000011,24.5,24.6,23.7,23.8000011,23.8000011,24.0,24.7,25.1,23.9,24.0,23.7,24.2,23.9,23.7,23.9,23.9,24.5,23.9404716,23.8450813,23.5270958,23.4952965,23.9404716,25.1806183,24.38565,23.9086723,24.163063,23.6860847,23.4634972,24.38565,23.9404716,24.5128479,24.6400375,24.1948624,24.4810486,24.6082382
